RtlImageDirectoryEntryToData,WideCharToMultiByte,GetStartupInfoW,RtlCreateActivationContext,LdrGetDllHandle,SystemParametersInfoW,GetCommandLineW,EnterCriticalSection,SetUnhandledExceptionFilter,LdrFindEntryForAddress,wcschr,LdrLoadDll,RtlTryEnterCriticalSection,IsThreadDesktopComposited,GetLastError,SetLastError,RtlRunOnceComplete,InitializeSListHead,wcspbrk,GetModuleFileNameW,GetCPInfo,GetThreadDesktop,GetAncestor,SetWindowPos,GetProcAddress,RtlCaptureStackBackTrace,GetCurrentThreadId,GetFileType,RtlReAllocateHeap,RtlEnterCriticalSection,RtlUnlockHeap,RegisterClassW,FlsGetValue,RtlRunOnceExecuteOnce,RtlInitString,GetModuleHandleW,BCryptCreateHash,RegCloseKey,InitializeCriticalSectionEx,RpcBindingSetAuthInfoExW,AcquireSRWLockExclusive,RtlAppendUnicodeStringToString,GetUserObjectInformationW,NtDeviceIoControlFile,ReleaseDC,LeaveCriticalSection,GetDIBColorTable,WriteFile,BCryptImportKeyPair,RegQueryValueExA,LoadLibraryW,NtDelayExecution,ReleaseSRWLockExclusive,GetStringTypeW,RtlLeaveCriticalSection,BCryptHashData,RtlReleaseSRWLockExclusive,memset,WakeAllConditionVariable,LoadLibraryExW,RtlSetLastWin32Error,RtlGetLengthWithoutLastFullDosOrNtPathElement,DeleteDC,IsValidCodePage,NtAccessCheck,RegOpenKeyExW,RtlAcquireSRWLockShared,RegOpenKeyExA,RtlDecodePointer,_wcsnicmp,CreateDirectoryW,RtlAcquirePebLock,DefWindowProcW,SelectObject,SetRect,NtQueryValueKey,MultiByteToWideChar,HeapAlloc,RtlAllocateHeap,RtlGetCurrentTransaction,MapWindowPoints,RtlLockHeap,GetACP,RtlImageNtHeader,GetLocaleInfoW,RtlMultiAppendUnicodeStringBuffer,NtOpenKey,FlsAlloc,BCryptDestroyKey,RtlReleaseSRWLockShared,NtLockFile,EqualRect,RtlIsThreadWithinLoaderCallout,wcsncpy_s,TlsGetValue,RtlQueryElevationFlags,exit,NtUnlockFile,RtlGetIntegerAtom,FreeEnvironmentStringsW,LdrResFindResourceDirectory,GetWindowRgnBox,GetWindowRect,RtlWakeAllConditionVariable,RtlFreeHeap,NtDuplicateToken,GetFileVersionInfoW,NtOpenMutant,GetCommandLineA,RtlAppendUnicodeToString,NtQueryInformationToken,GetDeviceCaps,StretchDIBits,IsWindow,RtlInitializeCriticalSectionAndSpinCount,wcscat_s,SetPropW,RtlAcquireSRWLockExclusive,LdrDisableThreadCalloutsForDll,OpenThreadToken,strcmp,RtlInitUnicodeStringEx,RpcBindingFromStringBindingW,GetParent,memmove,NtProtectVirtualMemory,GetEnvironmentStringsW,NtOpenKeyEx,ExitProcess,RtlDestroyEnvironment,EncodePointer,RtlFormatCurrentUserKeyPath,RegGetValueW,RtlLookupAtomInAtomTable,StrChrW,SetDIBits,SetScrollInfo,RtlIsDosDeviceName_U,InitializeCriticalSectionAndSpinCount,GetUserDefaultUILanguage,RtlInitUnicodeString,BCryptFinishHash,IsZoomed,RpcBindingInqAuthInfoExW,PathFindExtensionW,ChangeWindowMessageFilter,BCryptOpenAlgorithmProvider,RtlOpenCurrentUser,LdrUnloadDll,NtEnumerateValueKey,NtQueryVirtualMemory,RtlGetFullPathName_UEx,_wsplitpath_s,operator delete[],RtlAddAccessAllowedAce,UrlIsW,WSAStartup,free,NtWaitForSingleObject,CommandLineToArgvW,RtlSetLastWin32ErrorAndNtStatusFromNtStatus,RtlSetOwnerSecurityDescriptor,CreateCompatibleDC,CreateDIBitmap,RtlReleaseRelativeName,__set_app_type,_vsnprintf,GetModuleHandleA,CryptImportKey,QueryActCtxW,_lock,RegCreateKeyA,LCMapStringW,NtOpenThread,LdrFindResource_U,GetObjectW,ImmGetContext,RtlSplay,RpcStringFreeW,RtlValidSid,EnumProcesses,NtCreateKey,BCryptDestroyHash,memcmp,_wtol,GdipGetLogFontW,IsServerSideWindow,RegCreateKeyW,RpcStringBindingComposeW,RtlDosApplyFileIsolationRedirection_Ustr,TlsSetValue,BitBlt,memchr,NtQueryKey,RtlDestroyProcessParameters,RpcBindingFree,RtlEqualUnicodeString,GetStdHandle,RtlUnicodeToUTF8N,StrCmpW,HeapSize,swprintf_s,RpcStringBindingParseW,RpcBindingSetOption,CreateWindowExW,LdrAccessResource,RtlSetDaclSecurityDescriptor,VerifyVersionInfoW,NtSetInformationProcess,InitializeCriticalSection,wcsncmp,RtlDeleteNoSplay,DeleteCriticalSection,realloc,RtlGetActiveActivationContext,GetFileVersionInfoSizeW,FindClose,BCryptGetProperty,strcat_s,strlen,NtSetInformationObject,SetRectEmpty,GetNativeSystemInfo,RtlDosPathNameToRelativeNtPathName_U_WithStatus,NtSetEvent,CryptDestroyKey,GetFileSize,WerRegisterRuntimeExceptionModule,VirtualQuery,GetTraceLoggerHandle,UrlGetPartW,RtlFindClearBitsAndSet,NtQueryTimerResolution,GetUserPreferredUILanguages,HeapReAlloc,SetErrorMode,RtlGetControlSecurityDescriptor,IPSFactoryBuffer::AddRef,ReleaseSemaphore,I_RpcSend,ExcludeClipRect,NtCreateThreadEx,SetVolumeMountPointW,_snwprintf_s,GetSystemMetrics,RtlExpandEnvironmentStrings,FindNextVolumeW,operator delete,Label
3,1260,0,1,332,36,1,3830,2,821,116,82,49,4,25795,25741,5,0,26,64,0,4,1,1,146,957,462,1,2,2961,0,2,0,246,962,63,0,0,0,0,0,0,3,744,276,3825,0,0,0,0,16,0,0,0,3010,0,618,2280,0,25,26456,1,1,0,0,1,837,0,13,757,1,13,8,133,0,934,1240,1,1601,246,1,0,18,21,17,2,11,0,0,837,0,0,2,2,27383,0,0,0,9,0,49,1,3,0,2319,0,0,0,0,0,72,12,0,34,94,0,4,618,17,0,114684,1378,2,3,1514,12,0,387,0,0,0,0,0,0,0,0,0,505,0,1,1178,0,0,0,0,0,0,4,4,0,47,50,0,0,1,0,1,36656,85,1,0,0,1,0,550,1,4,1,0,0,334,0,0,0,0,2,0,2,2,5,0,7,0,5091,0,0,0,0,2,2,49832,0,5256,4,0,2,1,0,1100,0,0,0,0,0,3,0,1,0,37,121,1358,3,48,13724,2,0,0,0,52,16308,2,0,0,70,1,0,0,0,40,0,0,13,1,1,0,35,3,0,0,0,0,8,0,0,3,17,0,0,0
0,2,2,0,4,0,1,37,1,0,1,12,0,0,31,31,0,1,0,4,2,0,0,0,60,0,0,0,0,3,0,0,32,1,64,6,0,0,90,0,0,3,0,0,0,37,0,0,0,0,0,0,0,1,3,0,8,12,0,10,38,0,0,1,0,0,0,0,1,7,0,1,0,0,0,5,6,162,18,0,0,0,1,1,0,0,8,2,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,18,0,0,0,1,3,2,0,0,0,0,1,0,8,1,0,0,24,0,0,0,0,1,0,1,1,1,3,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,1,0,7,0,1,11,1,40,10,9,1,0,2,2,0,1,0,1,2,0,0,0,13,13,0,0,0,15,0,0,3,1,13,1,0,0,82,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,15,0,2,14,0,9,3,0,0,1,0,0,0,0,1,49,0,1,0,0,0,0,6,56,4,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1,2,118,11,0,1795,1,453,133,11,17,29,238,238,7,0,0,1,2,5,3,1,33,95,26,6,17,2337,121,1,238,2987,95,1,0,4,18,0,0,109,6,7,28,1795,2,5,0,2,0,0,0,1,2354,0,120,1744,0,0,377,2,10,1,0,0,1308,6,1,715,0,24,245,2652,4,145,39,158,496,27,1,121,2,27,0,6,72,1,0,1308,1,5,3,0,10,0,0,1,12,1,17,1,1,2,454,0,0,3,1,55,4,125,2,669,38,0,3,120,11,0,0,48,0,11,603,22,1,28,1,0,17,5,0,4,0,2,12,0,0,0,307,0,34,0,0,0,0,2,2,213,4,2,0,0,1,0,0,43,10,0,1,0,11,3,2,0,43,0,0,0,68,1,0,0,6,7,0,0,0,1,0,1,0,372,0,0,17,0,0,2,3,8,0,2,0,0,310,5,0,0,1,0,0,0,0,4,4,0,4,1,0,0,1,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,12,0,0,74,0,1,0,0,0,3,0,0,0,7,0,0,74,0
0,6,2,0,19,1,3,147,2,0,6,20,0,2,97,96,1,1,0,1,2,1,1,1,49,0,8,2,0,16,0,1,65,18,125,3,0,0,85,0,61,0,2,4,0,147,0,3,0,0,3,0,3376,1,16,0,41,28,54,9,152,0,0,1,0,0,14,0,2,0,3,12,5,0,0,166,8,14,89,11,1,0,1,14,0,0,7,2,0,14,1,0,2,2,7,1,0,1,4,2,12,1,1,0,96,0,0,0,1,0,5,0,0,15,33,0,0,41,7,0,0,101,0,0,117,0,2,46,0,0,0,0,0,0,0,0,0,5,1,0,98,0,0,0,0,0,0,1,7,0,7,0,0,0,0,0,1,0,11,2,1,0,0,0,14,0,2,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,4,0,0,46,0,0,0,3,0,0,0,0,0,0,1,1,1,0,1,18,0,0,0,0,6,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,6,0,0,1,14,0,0,0
0,26,2,0,24,0,3,1629,2,0,0,26,0,0,765,888,1,1,0,3,2,1,0,0,78,1,623,3,1,827,0,0,468,30,157,8,0,19,88,0,115,0,5,283,0,1629,0,30,0,0,3,0,6537,1,827,0,310,308,173,9,1266,0,0,1,0,32,2,0,13,218,0,9,0,0,0,368,24,24,167,136,0,0,1,4,0,0,15,2,0,2,2,0,1,0,28,1,0,1,0,2,18,0,0,0,183,0,0,0,1,0,6,0,0,0,115,0,0,310,12,0,0,507,32,0,184,0,2,227,0,0,0,0,0,0,0,0,0,0,1,0,198,0,0,0,0,0,0,3,8,1,9,3,0,0,1,0,2,0,98,2,1,0,0,0,29,0,0,6,0,0,0,0,0,0,0,0,0,0,32,5,0,8,0,87,0,0,0,0,32,10,19,0,0,253,0,32,0,3,12,0,0,0,0,31,0,1,1,1,1,32,0,0,1,0,4,0,0,0,0,0,0,0,1,26,44,0,3,0,2,0,0,7,0,0,0,1,8,0,0,0,0,10,0,0,1,16,0,0,0
0,380,8,7,242,19,9,4841,2,0,131,114,0,35,6982,7943,6,7,687,158,14,8,77,21,452,2,3268,46,54,1529,205,12,4724,288,736,184,0,26,589,0,45241,11,15,177,12,4848,2,125,0,2,8,0,126547,42,1529,0,888,1090,582,49,10707,7,5,7,2,45,367,4,13,1359,14,34,139,33,39,1122,608,1020,7960,374,5,205,7,79,0,26,54,14,0,367,16,0,4,6,77,5,0,14,28,10,63,5,66,11,7198,4,1,3,7,9,124,9,2,430,231,6,5,888,49,2,0,2124,22,15,6218,210,10,878,0,4,4,8,1,457,0,2,0,59,2,0,1397,0,177,0,0,0,0,9,17,22,149,9,0,2,5,0,2,1633,265,2,2,5,5,3,297,0,14,12,0,0,147,0,0,0,8,9,0,10,23,124,0,36,0,431,0,0,23,0,22,16,58,2,226,1171,4,26,8,25,318,0,430,8,1,21,10,10,27,3,26,60,90,15,2,0,54,1,11,0,1,0,7,25,1,245,247,0,3,0,104,0,0,24,0,0,10,2,25,51,27,0,2,37,0,0,34,106,0,2541,0
0,4,1,0,9,0,1,27,1,21,2,7,1,0,22,22,0,1,0,0,2,0,0,0,9,11,0,4,0,11,0,0,22,2,11,2,0,5,81,0,0,0,0,1,0,27,0,5,0,4,0,0,0,1,12,0,23,15,0,6,42,0,0,1,0,0,1,6,1,10,0,1,0,0,0,148,6,57,48,9,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,45,0,0,0,1,0,2,0,0,0,8,0,0,23,1,0,0,15,0,0,105,0,1,39,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,4,1,2,29,11,1,1691,1,0,0,17,0,29,23,23,7,1,0,1,2,5,3,1,9,0,3,6,17,1466,121,1,23,2648,71,2,0,4,81,0,0,109,6,2,26,1691,2,5,0,2,0,0,0,1,1466,0,90,865,0,6,168,2,10,1,0,0,431,6,1,0,0,24,65,2398,4,288,39,151,521,29,1,121,2,27,0,6,72,2,0,431,1,5,3,0,5,0,0,1,12,1,17,1,1,2,478,0,0,3,1,55,6,42,2,449,46,0,3,90,11,0,0,57,0,11,686,20,1,61,1,0,0,5,0,4,0,2,10,0,0,0,308,0,31,0,0,0,0,2,2,213,4,2,0,0,1,0,1,43,16,0,1,0,11,3,2,0,43,0,0,0,68,1,0,0,6,7,0,0,0,1,0,1,0,1359,0,0,17,0,0,2,2,8,0,64,0,0,310,5,0,0,0,0,0,0,0,4,4,0,4,1,0,0,4,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,12,0,0,71,0,1,0,0,0,3,0,0,0,7,2,0,75,0
0,89,4,0,145,0,6,430,1,0,26,123,0,0,3646,2671,2,13,60,15,11,0,0,0,562,0,711,19,1,1328,0,0,232,89,805,79,0,66,336,0,68,24,1,203,0,43387,0,311,0,0,3,0,68,4,1328,0,783,613,0,89,3696,0,0,4,0,155,34,0,12,2936,0,23,0,0,0,1237,524,25549,365,362,0,0,6,11,1,0,48,10,0,34,0,0,0,2,155,1,0,0,0,5,62,0,0,0,564,1,3,1,4,7,45,0,0,0,162,6,0,783,33,54,0,2106,8,0,384,73,5,725,1,1,31,7,0,0,615,0,0,34,28,0,369,0,0,0,40,0,0,10,13,45,21,55,0,2,19,16,0,10,93,0,2,0,0,0,150,0,0,1,9,4,68,0,0,0,5,0,0,0,8,5,0,9,0,301,0,0,0,0,8,9,71,0,0,139,0,12,18,15,6,1502,1,0,0,8,0,8,10,26,133,2454,17,0,2227,0,5,3,15,0,7,0,0,0,27,122,174,9,15,1,18,1,32,10,0,2,455,110,8,28,24,0,0,17,0,2,0,60,0,2,0
0,284,3,0,69,0,16,577,1,0,78,139,1,0,6775,5481,8,6,82,16,4,0,0,0,382,0,3962,42,212,2769,212,5,1530,117,1415,28,0,197,184,51,51,53,2,109,0,84815,0,2,0,0,1,0,51,2,2771,0,1780,2814,1,82,7905,0,0,2,1,385,60,0,1,7,0,12,0,0,0,1860,1590,29952,26674,825,0,212,3,36,4,0,112,5,0,60,0,0,1,3,143,0,0,0,7,2,55,0,0,12,23438,4,5,0,2,163,340,0,0,22,366,0,0,1780,33,37,77,3290,52,0,2131,52,2,1921,1,1,35,17,0,0,1300,0,0,57,49,1,365,0,0,0,54,0,0,40,25,490,154,294,0,2,6,129,0,370,281,0,30,0,0,0,323,0,0,0,83,0,115,0,0,0,59,0,0,8,15,100,0,293,0,253,0,0,2,0,17,26,67,0,304,3013,0,54,1,10,249,2375,0,0,2,47,0,113,5,17,158,3539,80,12,3312,0,15,5,14,0,64,0,4,0,0,273,127,82,25,0,151,2,54,9,0,2,2331,115,15,71,48,16,0,27,0,1,0,388,0,1,0
0,2,2,1,48,67,2,1713,1,0,6,29,1,414,2,2,11,1,1024,2,2,30,18,70,42,0,489,1,25,22528,421,17,3,19065,127,2,0,3,94,0,0,221,31,1,235,1713,2,0,0,0,6,0,0,1,22529,0,425,87981,5,7,620,1,393,1,0,3,2209,0,1,0,1,15,1678,4619,4767,336,39,15731,846,160,88,421,2,90,0,4,75,2,0,2209,1,146,5,0,15,0,0,1,37,1,28,2,213,2,905,0,0,6,1,90,209,1336,2,11273,73,0,63,425,16,0,0,646,0,5930,12133,37,1,265,0,0,4,40,0,8,0,70,90,40,1,0,892,0,166,0,0,0,0,3,6,213,6,2,0,10,199,0,0,29,212,1,0,0,415,146,60,0,129,0,0,0,160,0,0,0,66,140,0,0,0,2,0,1,0,569,0,0,35,1,0,3,5,288,0,118,0,0,388,4,0,0,18,0,0,0,14,65,202,15,0,1,190,0,0,0,3,0,0,0,0,0,0,498,0,52,84,0,0,0,2,0,0,14,0,0,90,0,1,0,0,0,9,0,0,0,5447,15,0,319,0
0,9,2,7,86,75,5,361,1,1,473,109,4,182,913,900,28,9,8570,13,4,51,2,88,52,0,50,1,26,4650,1184,54,900,6189,389,10,0,529,98,0,91,3171,54,223,348,546,12,1,0,0,3,0,91,1,4654,0,6111,16759,9,13,3866,7,166,1,4,415,2508,0,12,166,0,42,1067,1337,587,6746,8,505,4924,2903,46,1184,6,200,6,24,71,2,0,2508,1,44,21,1,288,0,0,1,76,1,103,2,157,7,6281,4,0,5,1,983,892,424,4,4020,424,4,65,6111,61,0,0,16279,10,261,4821,131,1,6723,0,0,0,916,0,10,0,33,88,206,17,1,1411,0,239,0,0,0,0,93,42,486,32,9,0,12,258,0,0,80,334,0,0,0,189,27,321,0,143,0,0,1,627,0,0,0,77,322,0,8,11,48,0,407,0,160,0,0,55,0,10,37,8,266,1,8892,0,10,2492,3,23,0,0,4,1,6,30,103,258,1,27,151,3298,12,4,0,18,0,2,0,0,0,4,36,0,285,138,0,0,0,1,0,0,41,0,0,0,1,11,22,4,0,12,12,0,1,638,495,0,505,0
0,7,2,6,63,74,2,325,1,0,46,66,0,32,17,9,13,8,55,8,6,39,0,27,90,0,45,0,17,633,224,50,9,929,237,11,0,2,96,0,177,92,42,3,48,511,6,0,0,0,9,0,177,1,633,0,675,1035,8,12,412,6,11,1,0,2,705,0,1,13,0,32,297,280,12,489,8,382,860,290,1,224,5,154,5,18,40,2,0,705,1,0,3,0,279,0,0,1,67,1,45,1,25,7,656,0,0,5,1,21,29,54,6,834,111,0,58,675,35,0,0,1310,1,26,430,165,1,746,0,0,0,17,0,10,0,2,15,1,16,1,668,0,16,0,0,0,0,4,3,194,7,2,0,0,5,0,0,18,49,0,0,0,15,7,4,0,27,0,0,0,435,0,0,0,17,22,0,0,2,6,0,1,0,98,0,0,14,0,1,0,9,6,0,809,0,1,607,3,3,0,0,2,1,0,15,15,7,1,1,134,316,0,3,0,0,0,0,0,0,0,0,4,0,4,14,0,0,0,2,0,0,31,0,0,6,0,9,21,4,0,1,9,0,0,117,77,0,33,0
0,8,0,0,1,0,0,0,1,0,0,2,0,0,11,1,0,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,2,1,0,0,0,0,7,0,0,1,0,0,0,0,0,0,1,0,7,0,0,0,4,0,1,0,14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31,2,2,3,0,2,81,1,0,0,20,0,0,28,26,0,3,0,3,4,0,0,0,66,0,0,8,0,54,0,0,4,9,72,0,0,3,164,0,7,1,0,16,0,80,0,0,0,2,5,0,7,2,54,0,28,16,1,10,89,2,0,2,0,1,0,2,1,0,0,8,0,0,0,172,12,133,54,11,0,0,2,2,0,8,8,4,0,0,0,0,0,0,110,0,0,0,0,2,6,0,0,0,65,0,1,0,2,1,2,0,0,0,23,0,0,28,3,0,0,74,0,0,124,0,2,59,0,0,0,0,18,0,0,0,0,2,0,0,26,0,0,0,0,0,0,1,3,0,3,0,0,0,1,0,2,1,5,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,59,0,0,61,0,0,0,6,18,0,0,2,0,0,0,0,2,0,5,1,0,0,6,0,2,1,0,0,0,0,0,0,1,7,2,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
0,31,2,2,3,0,2,81,1,0,0,20,0,0,28,26,0,3,0,3,4,0,0,0,66,0,0,8,0,54,0,0,4,9,72,0,0,3,164,0,8,1,0,16,0,81,0,0,0,2,5,0,8,2,54,0,28,16,1,11,89,2,0,2,0,1,0,2,1,0,0,8,0,0,0,172,12,133,54,11,0,0,2,2,0,8,8,4,0,0,0,0,0,0,111,0,0,0,0,2,6,0,0,0,66,0,1,0,2,1,2,0,0,0,23,0,0,28,3,0,0,74,0,0,124,0,2,59,0,0,0,0,18,0,0,0,0,2,0,0,26,0,0,0,0,0,0,1,3,0,3,0,0,0,1,0,2,1,5,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,60,0,0,61,0,0,0,6,18,0,0,2,0,0,0,0,2,0,5,1,0,0,6,0,2,1,0,0,0,0,0,0,1,7,2,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
0,31,2,2,3,0,2,81,1,0,0,20,0,0,28,26,0,3,0,3,4,0,0,0,66,0,0,8,0,54,0,0,4,9,72,0,0,3,164,0,8,1,0,16,0,81,0,0,0,2,5,0,8,2,54,0,28,16,1,11,89,2,0,2,0,1,0,2,1,0,0,8,0,0,0,172,12,133,54,11,0,0,2,2,0,8,8,4,0,0,0,0,0,0,111,0,0,0,0,2,6,0,0,0,66,0,1,0,2,1,2,0,0,0,23,0,0,28,3,0,0,74,0,0,124,0,2,59,0,0,0,0,18,0,0,0,0,2,0,0,26,0,0,0,0,0,0,1,3,0,3,0,0,0,1,0,2,1,5,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,60,0,0,61,0,0,0,6,18,0,0,2,0,0,0,0,2,0,5,1,0,0,6,0,2,1,0,0,0,0,0,0,1,7,2,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
0,31,2,2,3,0,2,81,1,0,0,20,0,0,28,26,0,3,0,3,4,0,0,0,66,0,0,8,0,54,0,0,4,9,72,0,0,3,164,0,8,1,0,16,0,81,0,0,0,2,5,0,8,2,54,0,28,16,1,11,89,2,0,2,0,1,0,2,1,0,0,8,0,0,0,172,12,133,54,11,0,0,2,2,0,8,8,4,0,0,0,0,0,0,111,0,0,0,0,2,6,0,0,0,66,0,1,0,2,1,2,0,0,0,23,0,0,28,3,0,0,74,0,0,124,0,2,59,0,0,0,0,18,0,0,0,0,2,0,0,26,0,0,0,0,0,0,1,3,0,3,0,0,0,1,0,2,1,5,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,60,0,0,61,0,0,0,6,18,0,0,2,0,0,0,0,2,0,5,1,0,0,6,0,2,1,0,0,0,0,0,0,1,7,2,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
0,31,2,2,3,0,2,81,1,0,0,20,0,0,28,26,0,3,0,3,4,0,0,0,66,0,0,8,0,54,0,0,4,9,72,0,0,3,164,0,8,1,0,16,0,81,0,0,0,2,5,0,8,2,54,0,28,16,1,11,89,2,0,2,0,1,0,2,1,0,0,8,0,0,0,172,12,133,54,11,0,0,2,2,0,8,8,4,0,0,0,0,0,0,111,0,0,0,0,2,6,0,0,0,66,0,1,0,2,1,2,0,0,0,23,0,0,28,3,0,0,74,0,0,124,0,2,59,0,0,0,0,18,0,0,0,0,2,0,0,26,0,0,0,0,0,0,1,3,0,3,0,0,0,1,0,2,1,5,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,60,0,0,61,0,0,0,6,18,0,0,2,0,0,0,0,2,0,5,1,0,0,6,0,2,1,0,0,0,0,0,0,1,7,2,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
0,29,2,2,3,0,2,81,1,0,0,20,0,0,32,23,0,3,0,3,4,0,0,0,66,0,0,8,0,54,0,0,4,8,72,0,0,3,164,0,8,1,0,10,0,81,0,0,0,2,5,0,8,2,54,0,28,16,1,11,84,2,0,2,0,1,0,2,1,0,0,8,0,0,0,172,12,130,54,11,0,0,2,2,0,8,8,4,0,0,0,0,0,0,111,0,0,0,0,2,5,0,0,0,64,0,1,0,2,1,2,0,0,0,23,0,0,28,2,0,0,73,0,0,124,0,2,59,0,0,0,0,18,0,0,0,0,2,0,0,26,0,0,0,0,0,0,1,3,0,3,0,0,0,1,0,2,1,5,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,60,0,0,61,0,0,0,6,16,0,0,2,0,0,0,0,2,0,5,1,0,0,6,0,2,1,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
0,10,0,0,1,0,0,0,1,0,0,2,0,0,11,1,0,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,2,1,0,0,0,0,7,0,0,1,0,0,0,0,0,0,1,0,7,0,0,0,4,0,1,0,14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
